context_id,label,start,end,code_start,code_end
context-3_40,WHEN,7.938,8.479,227,236
context-3_40,NORP,3.107,3.508,97,109
context-3_40,PLACE,0.0,0.0,-1,-1
context-3_40,LAW,0.0,0.0,-1,-1
context-3_41,WHEN,2.876,3.379,94,101
context-3_41,NORP,0.382,0.825,13,28
context-3_41,ORG,0.0,0.0,-1,-1
context-3_41,PERSON,0.0,0.0,-1,-1
context-3_42,NORP,9.549,10.109,273,286
context-3_42,PLACE,4.644,5.245,147,160
context-3_42,LAW,0.0,0.0,-1,-1
context-3_42,QUANT,0.0,0.0,-1,-1
context-3_43,PLACE,12.615,13.035,346,356
context-3_43,NORP,2.303,2.803,61,74
context-3_43,QUANT,0.0,0.0,-1,-1
context-3_43,LAW,0.0,0.0,-1,-1
context-3_44,PLACE,4.85,5.171,137,142
context-3_44,NORP,0.401,0.822,13,26
context-3_44,PERSON,0.0,0.0,-1,-1
context-3_44,WHEN,0.0,0.0,-1,-1
context-3_45,PLACE,4.407,4.948,134,142
context-3_45,QUANT,0.0,0.0,-1,-1
context-3_46,PERSON,0.0,0.0,-1,-1
context-3_47,PLACE,7.927,8.408,188,200
context-3_47,NORP,15.013,15.914,362,387
context-3_47,PLACE,18.056,18.497,445,456
context-3_47,PLACE,2.082,2.722,40,54
context-3_47,QUANT,1.121,1.822,20,33
context-3_47,LAW,0.0,0.0,-1,-1
context-3_47,WHEN,0.0,0.0,-1,-1
context-3_47,PERSON,0.0,0.0,-1,-1
context-3_47,ORG,0.0,0.0,-1,-1
context-3_48,WHEN,0.0,0.0,-1,-1
context-3_49,PLACE,2.445,2.886,75,85
context-3_49,QUANT,0.0,0.0,-1,-1
context-3_50,QUANT,0.0,0.0,-1,-1
context-3_51,NORP,11.491,12.532,284,306
context-3_51,NORP,8.368,8.568,201,207
context-3_51,NORP,2.422,2.763,61,66
context-3_51,LAW,0.0,0.0,-1,-1
context-3_51,PERSON,0.0,0.0,-1,-1
context-3_51,PLACE,0.0,0.0,-1,-1
context-3_52,PLACE,2.826,3.728,69,85
context-3_52,PERSON,0.0,0.0,-1,-1
context-3_53,NORP,7.534,7.794,200,206
context-3_53,LAW,0.0,0.0,-1,-1
context-4_0,PLACE,14.873,15.413,322,330
context-4_0,NORP,13.332,13.692,288,298
context-4_0,PLACE,5.705,6.786,112,139
context-4_0,PLACE,3.243,3.903,69,84
context-4_0,PERSON,0.0,0.0,-1,-1
context-4_0,QUANT,0.0,0.0,-1,-1
context-4_0,ORG,0.0,0.0,-1,-1
context-4_0,WHEN,0.0,0.0,-1,-1
context-4_1,NORP,2.062,2.382,38,43
context-4_1,NORP,11.75,11.95,260,265
context-4_1,NORP,15.573,15.774,354,360
context-4_1,QUANT,0.0,0.0,-1,-1
context-4_1,PERSON,0.0,0.0,-1,-1
context-4_1,ORG,0.0,0.0,-1,-1
context-4_2,PLACE,0.582,1.184,15,31
context-4_2,QUANT,0.0,0.0,-1,-1
context-4_3,QUANT,0.0,0.0,-1,-1
context-4_4,PLACE,0.0,0.0,-1,-1
context-4_5,QUANT,6.37,6.671,188,192
context-4_5,QUANT,1.462,1.743,40,44
context-4_5,WHEN,0.0,0.0,-1,-1
context-4_5,PLACE,0.0,0.0,-1,-1
context-4_6,QUANT,0.0,0.0,-1,-1
context-4_7,NORP,0.0,0.0,-1,-1
context-4_8,WHEN,0.0,0.0,-1,-1
context-4_9,PLACE,8.096,8.437,242,248
context-4_9,QUANT,6.813,7.014,207,213
context-4_9,QUANT,6.012,6.212,179,184
context-4_9,QUANT,1.904,2.365,57,72
context-4_9,WHEN,0.0,0.0,-1,-1
context-4_9,PERSON,0.0,0.0,-1,-1
context-4_9,LAW,0.0,0.0,-1,-1
context-4_9,ORG,0.0,0.0,-1,-1
context-4_10,NORP,0.0,0.0,-1,-1
context-4_11,NORP,0.0,0.0,-1,-1
context-4_12,WHEN,0.0,0.0,-1,-1
context-4_13,QUANT,0.0,0.0,-1,-1
context-4_14,PLACE,0.0,0.0,-1,-1
context-4_15,PLACE,0.0,0.0,-1,-1
context-4_16,WHEN,0.0,0.0,-1,-1
context-4_17,WHEN,0.0,0.0,-1,-1
context-4_18,PLACE,0.0,0.0,-1,-1
context-4_19,WHEN,0.0,0.0,-1,-1
context-4_20,WHEN,0.0,0.0,-1,-1
context-4_21,NORP,0.0,0.0,-1,-1
context-4_22,LAW,0.0,0.0,-1,-1
context-4_23,QUANT,10.771,10.951,290,293
context-4_23,NORP,0.0,0.0,-1,-1
context-4_24,ORG,3.227,5.512,93,161
context-4_24,LAW,0.0,0.0,-1,-1
context-4_25,QUANT,0.0,0.0,-1,-1
context-4_26,LAW,0.0,15.396,-1,451
context-4_26,WHEN,16.336,16.997,480,492
context-4_26,PLACE,1.261,1.522,26,36
context-4_26,NORP,0.0,0.0,-1,-1
context-4_26,PERSON,0.0,0.0,-1,-1
context-4_26,ORG,0.0,0.0,-1,-1
context-4_27,QUANT,10.696,11.097,279,292
context-4_27,PLACE,0.541,3.305,12,83
context-4_27,NORP,0.0,0.0,-1,-1
context-4_27,PERSON,0.0,0.0,-1,-1
context-4_28,WHEN,10.137,11.299,270,303
context-4_28,QUANT,9.376,9.596,249,255
context-4_28,PLACE,7.793,8.274,210,218
context-4_28,QUANT,0.0,0.661,-1,16
context-4_28,WHEN,0.501,1.603,13,45
context-4_28,ORG,0.0,0.0,-1,-1
context-4_28,PERSON,0.0,0.0,-1,-1
context-4_28,LAW,0.0,0.0,-1,-1
context-4_28,NORP,0.0,0.0,-1,-1
context-4_29,WHEN,0.0,0.0,-1,-1
context-4_30,PLACE,7.916,8.217,199,206
context-4_30,QUANT,4.168,4.389,100,106
context-4_30,QUANT,3.287,3.868,78,92
context-4_30,WHEN,1.824,2.906,48,69
context-4_30,NORP,0.0,0.0,-1,-1
context-4_30,LAW,0.0,0.0,-1,-1
context-4_30,ORG,0.0,0.0,-1,-1
context-4_30,PERSON,0.0,0.0,-1,-1
context-4_31,QUANT,1.105,1.486,31,41
context-4_31,PLACE,0.0,0.0,-1,-1
context-4_32,QUANT,4.391,4.772,121,132
context-4_32,LAW,0.0,0.0,-1,-1
context-4_33,WHEN,9.756,11.438,297,350
context-4_33,PLACE,8.333,9.135,250,277
context-4_33,QUANT,6.15,7.131,182,213
context-4_33,ORG,3.345,5.288,92,155
context-4_33,PERSON,0.0,0.0,-1,-1
context-4_33,LAW,0.0,0.0,-1,-1
context-4_33,NORP,0.0,0.0,-1,-1
context-4_34,PLACE,0.0,0.0,-1,-1
context-4_35,PLACE,13.793,14.213,377,389
context-4_35,QUANT,0.0,0.0,-1,-1
context-4_36,LAW,0.0,0.0,-1,-1
context-4_37,WHEN,0.0,0.0,-1,-1
context-4_38,LAW,28.64,29.0,748,760
context-4_38,QUANT,24.357,24.717,643,654
context-4_38,QUANT,23.736,23.816,632,633
context-4_38,NORP,4.263,4.563,111,119
context-4_38,NORP,16.271,16.551,408,419
context-4_38,PLACE,12.088,12.569,319,331
context-4_38,PLACE,11.368,11.708,303,311
context-4_38,NORP,20.454,20.714,533,541
context-4_38,WHEN,0.0,0.0,-1,-1
context-4_38,ORG,0.0,0.0,-1,-1
context-4_38,PERSON,0.0,0.0,-1,-1
context-4_39,PLACE,4.01,4.391,105,119
context-4_39,PERSON,0.0,0.0,-1,-1
context-4_40,QUANT,0.0,0.0,-1,-1
context-4_41,PLACE,0.0,0.0,-1,-1
context-4_42,LAW,0.0,0.0,-1,-1
context-4_43,WHEN,0.0,0.0,-1,-1
context-4_44,PLACE,0.461,0.883,12,24
context-4_44,QUANT,0.0,0.0,-1,-1
context-4_45,LAW,0.0,0.0,-1,-1
context-4_46,LAW,0.0,0.0,-1,-1
context-4_47,QUANT,8.094,9.756,199,250
context-4_47,WHEN,4.928,6.09,120,152
context-4_47,ORG,0.0,0.0,-1,-1
context-4_47,PERSON,0.0,0.0,-1,-1
context-4_48,ORG,0.0,0.0,-1,-1
context-4_49,LAW,0.0,0.0,-1,-1
context-4_50,PLACE,0.0,0.0,-1,-1
context-4_51,NORP,0.0,0.0,-1,-1
context-4_52,LAW,0.0,0.0,-1,-1
context-4_53,WHEN,0.0,0.0,-1,-1
context-5_0,WHEN,0.381,0.822,7,19
context-5_0,PERSON,0.0,0.0,-1,-1
context-5_1,WHEN,6.276,7.519,135,170
context-5_1,PLACE,2.687,3.028,65,75
context-5_1,PLACE,1.343,1.825,35,48
context-5_1,QUANT,0.0,0.0,-1,-1
context-5_1,NORP,0.0,0.0,-1,-1
context-5_1,LAW,0.0,0.0,-1,-1
context-5_2,NORP,1.542,1.942,38,52
context-5_2,QUANT,0.0,0.0,-1,-1
context-5_3,PLACE,0.0,0.0,-1,-1
context-5_4,PLACE,17.199,17.399,474,477
context-5_4,ORG,0.0,2.242,-1,49
context-5_4,ORG,10.331,10.812,271,289
context-5_4,ORG,8.429,9.891,211,256
context-5_4,PLACE,1.862,2.242,39,49
context-5_4,WHEN,0.521,1.061,15,24
context-5_4,LAW,0.0,0.0,-1,-1
context-5_4,QUANT,0.0,0.0,-1,-1
context-5_4,NORP,0.0,0.0,-1,-1
context-5_4,PERSON,0.0,0.0,-1,-1
context-5_5,ORG,14.577,15.118,369,387
context-5_5,NORP,6.668,7.268,167,184
context-5_5,WHEN,0.0,0.0,-1,-1
context-5_5,PERSON,0.0,0.0,-1,-1
context-5_6,PLACE,22.598,23.319,575,601
context-5_6,NORP,0.0,0.0,-1,-1
context-5_7,PLACE,0.484,0.705,10,17
context-5_7,NORP,0.0,0.0,-1,-1
context-5_8,QUANT,5.994,6.355,171,177
context-5_8,QUANT,5.533,5.713,161,164
context-5_8,QUANT,5.212,5.452,153,159
context-5_8,QUANT,4.931,5.132,146,151
context-5_8,QUANT,4.631,4.811,139,142
context-5_8,WHEN,0.0,0.0,-1,-1
context-5_8,PERSON,0.0,0.0,-1,-1
context-5_8,NORP,0.0,0.0,-1,-1
context-5_8,PLACE,0.0,0.0,-1,-1
context-5_8,ORG,0.0,0.0,-1,-1
context-5_9,PLACE,2.086,2.366,62,69
context-5_9,QUANT,0.0,0.0,-1,-1
context-5_10,ORG,14.999,15.42,417,430
context-5_10,ORG,14.258,14.739,394,409
context-5_10,PERSON,0.0,0.0,-1,-1
context-5_10,LAW,0.0,0.0,-1,-1
context-5_11,ORG,6.232,6.853,177,190
context-5_11,ORG,1.924,2.505,58,73
context-5_11,NORP,0.0,0.0,-1,-1
context-5_11,PERSON,0.0,0.0,-1,-1
context-5_12,QUANT,12.658,13.099,355,369
context-5_12,NORP,0.541,0.901,13,24
context-5_12,LAW,0.0,0.0,-1,-1
context-5_12,ORG,0.0,0.0,-1,-1
context-5_13,NORP,6.333,6.714,176,186
context-5_13,PLACE,0.321,0.802,8,23
context-5_13,ORG,0.0,0.0,-1,-1
context-5_13,QUANT,0.0,0.0,-1,-1
context-5_14,WHEN,1.785,2.426,57,70
context-5_14,PLACE,0.341,0.842,11,25
context-5_14,PERSON,0.0,0.0,-1,-1
context-5_14,NORP,0.0,0.0,-1,-1
context-5_15,ORG,7.575,8.737,193,229
context-5_15,PERSON,0.0,0.0,-1,-1
context-5_16,WHEN,0.0,0.0,-1,-1
context-5_17,ORG,0.0,0.0,-1,-1
context-5_18,LAW,0.0,0.0,-1,-1
context-5_19,QUANT,1.646,2.188,50,72
context-5_19,PLACE,0.0,0.0,-1,-1
context-5_20,ORG,6.797,7.519,181,207
context-5_20,PERSON,0.0,0.0,-1,-1
context-5_21,PLACE,4.129,4.47,122,131
context-5_21,WHEN,0.0,0.0,-1,-1
context-5_22,PLACE,2.551,2.873,65,73
context-5_22,LAW,0.0,0.0,-1,-1
context-5_23,ORG,1.084,2.027,24,53
context-5_23,LAW,0.0,0.0,-1,-1
context-5_24,PLACE,2.549,3.553,64,93
context-5_24,WHEN,0.0,0.0,-1,-1
context-5_25,ORG,5.875,7.138,169,211
context-5_25,LAW,0.0,0.0,-1,-1
context-5_26,WHEN,0.0,0.0,-1,-1
context-5_27,PLACE,1.023,1.324,33,44
context-5_27,WHEN,0.0,0.0,-1,-1
context-5_28,QUANT,0.0,0.0,-1,-1
context-5_29,PERSON,0.0,0.0,-1,-1
context-5_30,PERSON,10.199,10.48,292,300
context-5_30,ORG,0.0,0.0,-1,-1
context-5_31,PLACE,2.113,2.979,66,93
context-5_31,QUANT,0.0,0.0,-1,-1
context-5_32,QUANT,0.0,0.0,-1,-1
context-5_33,QUANT,0.481,1.503,13,43
context-5_33,PLACE,0.0,0.0,-1,-1
context-5_34,QUANT,4.369,4.97,124,139
context-5_34,WHEN,0.0,0.0,-1,-1
context-5_35,PLACE,9.128,9.448,248,259
context-5_35,PLACE,17.315,17.695,496,508
context-5_35,PLACE,4.604,5.244,126,144
context-5_35,LAW,0.0,0.0,-1,-1
context-5_35,QUANT,0.0,0.0,-1,-1
context-5_35,PERSON,0.0,0.0,-1,-1
context-5_36,PLACE,12.632,13.112,318,331
context-5_36,PLACE,6.026,6.626,150,166
context-5_36,LAW,0.0,0.0,-1,-1
context-5_36,NORP,0.0,0.0,-1,-1
context-5_37,ORG,7.695,8.677,221,251
context-5_37,ORG,0.361,0.781,14,26
context-5_37,PLACE,0.0,0.0,-1,-1
context-5_37,WHEN,0.0,0.0,-1,-1
context-5_38,NORP,0.761,1.122,17,25
context-5_38,LAW,0.0,0.0,-1,-1
context-5_39,NORP,0.0,0.0,-1,-1
context-5_40,QUANT,0.0,0.0,-1,-1
context-5_41,PLACE,5.076,5.598,145,157
context-5_41,WHEN,0.0,0.0,-1,-1
context-5_42,PLACE,0.0,0.0,-1,-1
context-5_43,NORP,1.484,1.745,44,53
context-5_43,ORG,0.0,0.0,-1,-1
context-5_44,ORG,2.228,2.649,68,82
context-5_44,ORG,0.241,0.723,8,22
context-5_44,PERSON,0.0,0.0,-1,-1
context-5_44,QUANT,0.0,0.0,-1,-1
context-5_45,QUANT,0.0,0.0,-1,-1
context-5_46,ORG,0.0,0.0,-1,-1
context-5_47,PERSON,0.0,0.0,-1,-1
context-5_48,QUANT,0.0,0.0,-1,-1
context-5_49,PERSON,0.0,0.0,-1,-1
context-5_50,ORG,0.788,1.131,34,48
context-5_50,PERSON,0.0,0.0,-1,-1
context-5_51,PLACE,16.16,16.38,393,399
context-5_51,PLACE,15.338,15.739,372,383
context-5_51,PLACE,13.496,13.817,314,323
context-5_51,PLACE,1.121,1.602,24,35
context-5_51,NORP,9.271,9.632,198,210
context-5_51,PLACE,12.215,12.635,281,293
context-5_51,ORG,0.0,0.0,-1,-1
context-5_51,QUANT,0.0,0.0,-1,-1
context-5_51,PERSON,0.0,0.0,-1,-1
context-5_51,WHEN,0.0,0.0,-1,-1
context-5_51,LAW,0.0,0.0,-1,-1
context-5_52,PLACE,0.0,0.0,-1,-1
context-5_53,WHEN,0.0,0.0,-1,-1
context-6_0,PLACE,3.043,4.064,49,78
context-6_0,LAW,0.0,0.0,-1,-1
context-6_1,PERSON,0.0,0.0,-1,-1
context-6_2,ORG,2.888,3.349,82,96
context-6_2,NORP,1.524,1.845,41,50
context-6_2,WHEN,0.0,0.0,-1,-1
context-6_2,LAW,0.0,0.0,-1,-1
context-6_3,ORG,14.159,14.539,373,383
context-6_3,PLACE,12.937,13.258,333,343
context-6_3,PLACE,5.708,6.008,134,144
context-6_3,LAW,0.0,0.0,-1,-1
context-6_3,WHEN,0.0,0.0,-1,-1
context-6_3,PERSON,0.0,0.0,-1,-1
context-6_4,PLACE,3.226,3.627,85,94
context-6_4,NORP,0.0,0.0,-1,-1
context-6_5,PERSON,0.0,0.0,-1,-1
context-6_6,PLACE,11.698,11.738,313,314
context-6_6,ORG,8.913,9.434,242,257
context-6_6,LAW,0.0,0.0,-1,-1
context-6_6,NORP,0.0,0.0,-1,-1
context-6_7,PLACE,5.276,6.098,152,179
context-6_7,QUANT,0.923,1.123,31,39
context-6_7,ORG,0.0,0.0,-1,-1
context-6_7,PERSON,0.0,0.0,-1,-1
context-6_8,NORP,0.0,0.0,-1,-1
context-6_9,PLACE,4.318,4.64,121,132
context-6_9,WHEN,0.0,0.0,-1,-1
context-6_10,NORP,26.78,27.08,759,766
context-6_10,NORP,26.159,26.459,739,748
context-6_10,QUANT,21.075,21.256,593,597
context-6_10,PLACE,17.313,17.853,493,508
context-6_10,PLACE,3.543,3.903,104,115
context-6_10,PLACE,12.93,13.33,374,388
context-6_10,PERSON,0.0,0.0,-1,-1
context-6_10,LAW,0.0,0.0,-1,-1
context-6_10,ORG,0.0,0.0,-1,-1
context-6_10,WHEN,0.0,0.0,-1,-1
context-6_11,ORG,8.251,10.033,247,300
context-6_11,ORG,5.647,6.008,170,179
context-6_11,WHEN,3.164,3.725,95,110
context-6_11,QUANT,0.721,1.041,17,28
context-6_11,LAW,0.0,0.0,-1,-1
context-6_11,NORP,0.0,0.0,-1,-1
context-6_11,PERSON,0.0,0.0,-1,-1
context-6_11,PLACE,0.0,0.0,-1,-1
context-6_12,ORG,6.331,6.872,173,190
context-6_12,ORG,5.649,6.11,152,166
context-6_12,PLACE,0.0,0.0,-1,-1
context-6_12,QUANT,0.0,0.0,-1,-1
context-6_13,PLACE,1.322,1.943,34,49
context-6_13,ORG,0.0,0.0,-1,-1
context-6_14,PERSON,0.0,0.0,-1,-1
context-6_15,PLACE,5.467,5.908,141,151
context-6_15,PLACE,1.662,2.363,41,62
context-6_15,WHEN,0.0,0.0,-1,-1
context-6_15,QUANT,0.0,0.0,-1,-1
context-6_16,PERSON,0.0,0.0,-1,-1
context-6_17,WHEN,10.512,11.113,273,286
context-6_17,QUANT,7.509,7.769,206,211
context-6_17,ORG,0.0,0.0,-1,-1
context-6_17,LAW,0.0,0.0,-1,-1
context-6_18,PLACE,2.495,3.179,71,94
context-6_18,LAW,0.0,0.0,-1,-1
context-6_19,WHEN,0.381,1.404,12,37
context-6_19,NORP,0.0,0.0,-1,-1
context-6_20,PLACE,21.86,22.18,543,552
context-6_20,QUANT,0.0,0.0,-1,-1
context-6_21,ORG,2.985,4.467,70,105
context-6_21,NORP,0.0,0.0,-1,-1
context-6_22,QUANT,1.221,1.462,27,34
context-6_22,LAW,0.0,0.0,-1,-1
context-6_23,PLACE,18.471,18.831,415,426
context-6_23,WHEN,7.985,8.425,204,218
context-6_23,PERSON,0.0,0.0,-1,-1
context-6_23,LAW,0.0,0.0,-1,-1
context-6_24,WHEN,5.508,6.469,158,178
context-6_24,NORP,1.963,2.323,54,67
context-6_24,LAW,0.0,0.0,-1,-1
context-6_24,ORG,0.0,0.0,-1,-1
context-6_25,QUANT,13.156,13.857,300,319
context-6_25,WHEN,0.0,0.0,-1,-1
context-6_26,PLACE,7.998,8.78,217,237
context-6_26,PLACE,0.341,0.722,9,20
context-6_26,ORG,0.0,0.0,-1,-1
context-6_26,LAW,0.0,0.0,-1,-1
context-6_27,PLACE,1.848,2.269,45,55
context-6_27,ORG,0.0,0.0,-1,-1
context-6_28,WHEN,0.0,0.0,-1,-1
context-6_29,PLACE,4.318,4.619,118,127
context-6_29,QUANT,2.209,2.531,56,66
context-6_29,NORP,0.0,0.0,-1,-1
context-6_29,WHEN,0.0,0.0,-1,-1
context-6_30,NORP,4.917,5.178,141,151
context-6_30,ORG,0.0,0.0,-1,-1
context-6_31,NORP,0.0,0.0,-1,-1
context-6_32,PLACE,12.918,13.299,343,353
context-6_32,PLACE,0.581,1.081,14,26
context-6_32,PLACE,10.836,11.256,290,302
context-6_32,WHEN,0.0,0.0,-1,-1
context-6_32,ORG,0.0,0.0,-1,-1
context-6_32,PERSON,0.0,0.0,-1,-1
context-6_33,PLACE,6.959,7.019,210,211
context-6_33,PLACE,5.956,6.237,183,192
context-6_33,NORP,2.968,3.249,95,104
context-6_33,QUANT,0.0,0.0,-1,-1
context-6_33,WHEN,0.0,0.0,-1,-1
context-6_33,PERSON,0.0,0.0,-1,-1
context-6_34,QUANT,13.734,13.894,387,391
context-6_34,NORP,9.79,10.191,277,289
context-6_34,ORG,8.229,9.169,235,263
context-6_34,WHEN,3.984,4.525,118,132
context-6_34,LAW,0.0,0.0,-1,-1
context-6_34,PERSON,0.0,0.0,-1,-1
context-6_34,PLACE,0.0,0.0,-1,-1
context-6_35,PERSON,0.0,0.0,-1,-1
context-6_36,PLACE,9.198,9.398,261,266
context-6_36,PLACE,0.882,1.643,30,51
context-6_36,NORP,0.0,0.0,-1,-1
context-6_36,LAW,0.0,0.0,-1,-1
context-6_37,PLACE,7.788,8.088,222,232
context-6_37,PLACE,14.014,14.274,401,411
context-6_37,ORG,0.0,0.0,-1,-1
context-6_37,LAW,0.0,0.0,-1,-1
context-6_38,WHEN,3.085,3.886,96,114
context-6_38,QUANT,0.0,0.0,-1,-1
context-6_39,PERSON,3.568,4.45,94,122
context-6_39,WHEN,2.686,3.448,69,89
context-6_39,ORG,0.0,0.0,-1,-1
context-6_39,PLACE,0.0,0.0,-1,-1
context-6_40,ORG,6.188,8.031,172,235
context-6_40,ORG,4.286,5.848,115,162
context-6_40,QUANT,0.0,0.0,-1,-1
context-6_40,PLACE,0.0,0.0,-1,-1
context-6_41,ORG,0.0,0.0,-1,-1
context-6_42,LAW,18.219,18.799,481,501
context-6_42,PLACE,14.635,15.015,391,401
context-6_42,PLACE,16.957,17.238,443,453
context-6_42,PLACE,1.862,2.262,44,49
context-6_42,PERSON,0.0,0.0,-1,-1
context-6_42,QUANT,0.0,0.0,-1,-1
context-6_42,ORG,0.0,0.0,-1,-1
context-6_42,NORP,0.0,0.0,-1,-1
context-6_43,QUANT,0.0,0.0,-1,-1
context-6_44,LAW,19.517,20.138,461,481
context-6_44,PLACE,13.192,13.472,320,330
context-6_44,PERSON,0.721,1.141,17,25
context-6_44,WHEN,0.0,0.0,-1,-1
context-6_44,NORP,0.0,0.0,-1,-1
context-6_44,ORG,0.0,0.0,-1,-1
context-6_45,QUANT,0.0,0.0,-1,-1
context-6_46,NORP,0.0,0.0,-1,-1
context-6_47,PLACE,2.028,2.349,61,68
context-6_47,QUANT,1.305,1.486,45,49
context-6_47,LAW,0.0,0.0,-1,-1
context-6_47,PERSON,0.0,0.0,-1,-1
context-6_48,PLACE,14.473,15.334,367,390
context-6_48,PLACE,10.75,11.411,265,290
context-6_48,PLACE,4.124,4.344,103,109
context-6_48,PLACE,8.548,8.848,213,222
context-6_48,QUANT,0.0,0.0,-1,-1
context-6_48,WHEN,0.0,0.0,-1,-1
context-6_48,ORG,0.0,0.0,-1,-1
context-6_48,NORP,0.0,0.0,-1,-1
context-6_49,PLACE,3.653,4.074,107,120
context-6_49,QUANT,0.0,0.0,-1,-1
context-6_50,PLACE,7.296,7.677,195,207
context-6_50,LAW,0.0,0.0,-1,-1
context-6_51,LAW,0.0,0.0,-1,-1
context-6_52,QUANT,0.0,0.0,-1,-1
context-6_53,QUANT,16.777,17.297,462,474
context-6_53,WHEN,0.32,0.881,8,21
context-6_53,PLACE,6.206,6.546,164,172
context-6_53,PLACE,3.744,4.585,97,122
context-6_53,WHEN,11.291,11.712,312,323
context-6_53,ORG,0.0,0.0,-1,-1
context-6_53,PERSON,0.0,0.0,-1,-1
context-6_53,LAW,0.0,0.0,-1,-1
context-6_53,NORP,0.0,0.0,-1,-1
context-7_0,PLACE,9.078,9.299,246,254
context-7_0,PLACE,0.681,0.781,16,20
context-7_0,PERSON,0.0,0.0,-1,-1
context-7_0,LAW,0.0,0.0,-1,-1
context-7_1,PLACE,5.198,5.499,139,147
context-7_1,NORP,1.425,2.007,38,54
context-7_1,LAW,0.0,0.0,-1,-1
context-7_1,PERSON,0.0,0.0,-1,-1
context-7_2,PLACE,21.996,22.596,571,586
context-7_2,PLACE,13.99,14.791,345,371
context-7_2,PLACE,8.966,9.327,219,229
context-7_2,PLACE,6.285,6.485,151,156
context-7_2,ORG,3.843,4.683,87,103
context-7_2,PERSON,0.0,0.0,-1,-1
context-7_2,QUANT,0.0,0.0,-1,-1
context-7_2,NORP,0.0,0.0,-1,-1
context-7_2,WHEN,0.0,0.0,-1,-1
context-7_2,LAW,0.0,0.0,-1,-1
context-7_3,NORP,14.773,15.113,404,416
context-7_3,QUANT,0.0,0.0,-1,-1
context-7_4,PLACE,2.344,2.785,85,98
context-7_4,QUANT,1.383,1.903,50,70
context-7_4,LAW,0.0,0.0,-1,-1
context-7_4,ORG,0.0,0.0,-1,-1
context-7_5,ORG,13.877,14.417,388,404
context-7_5,NORP,12.215,12.755,351,364
context-7_5,NORP,8.691,9.071,252,263
context-7_5,PLACE,4.285,4.606,126,136
context-7_5,ORG,1.161,3.324,39,102
context-7_5,PERSON,0.0,0.0,-1,-1
context-7_5,LAW,0.0,0.0,-1,-1
context-7_5,WHEN,0.0,0.0,-1,-1
context-7_5,QUANT,0.0,0.0,-1,-1
context-7_6,NORP,9.197,9.497,258,266
context-7_6,NORP,2.865,3.166,70,80
context-7_6,PERSON,0.0,0.0,-1,-1
context-7_6,PLACE,0.0,0.0,-1,-1
context-7_7,QUANT,1.844,2.085,65,70
context-7_7,QUANT,0.0,0.301,-1,10
context-7_7,NORP,0.0,0.0,-1,-1
context-7_7,ORG,0.0,0.0,-1,-1
context-7_8,NORP,7.774,8.295,222,236
context-7_8,LAW,0.0,0.0,-1,-1
context-7_9,NORP,9.917,10.217,299,308
context-7_9,PLACE,6.972,7.593,212,230
context-7_9,QUANT,0.0,0.361,-1,9
context-7_9,ORG,0.0,0.0,-1,-1
context-7_9,WHEN,0.0,0.0,-1,-1
context-7_9,PERSON,0.0,0.0,-1,-1
context-7_10,ORG,0.0,0.0,-1,-1
context-7_11,QUANT,0.362,0.523,7,11
context-7_11,WHEN,0.0,0.0,-1,-1
context-7_12,NORP,0.0,0.0,-1,-1
context-7_12,NORP,12.43,12.73,356,366
context-7_12,WHEN,9.007,9.948,258,285
context-7_12,QUANT,0.0,0.0,-1,-1
context-7_12,PERSON,0.0,0.0,-1,-1
context-7_12,ORG,0.0,0.0,-1,-1
context-7_13,QUANT,0.0,0.0,-1,-1
context-7_14,QUANT,0.0,0.0,-1,-1
context-7_15,WHEN,1.529,1.972,44,54
context-7_15,PERSON,0.0,0.0,-1,-1
context-7_16,PLACE,13.228,14.129,375,401
context-7_16,PLACE,12.488,12.988,351,367
context-7_16,PLACE,9.126,9.966,265,286
context-7_16,WHEN,0.0,0.0,-1,-1
context-7_16,QUANT,0.0,0.0,-1,-1
context-7_16,NORP,0.0,0.0,-1,-1
context-7_17,ORG,0.0,0.0,-1,-1
context-7_18,QUANT,0.0,0.0,-1,-1
context-7_19,QUANT,0.0,0.0,-1,-1
context-7_20,NORP,0.964,2.069,32,61
context-7_20,LAW,0.0,0.0,-1,-1
context-7_21,PLACE,14.758,15.039,362,371
context-7_21,PERSON,13.176,13.777,315,333
context-7_21,PERSON,11.614,12.696,277,307
context-7_21,PERSON,6.648,7.569,161,186
context-7_21,WHEN,0.0,0.0,-1,-1
context-7_21,QUANT,0.0,0.0,-1,-1
context-7_21,ORG,0.0,0.0,-1,-1
context-7_21,LAW,0.0,0.0,-1,-1
context-7_22,QUANT,0.0,0.0,-1,-1
context-7_23,LAW,0.0,0.0,-1,-1
context-7_24,PLACE,3.025,3.485,86,99
context-7_24,ORG,0.721,2.063,24,61
context-7_24,QUANT,0.0,0.0,-1,-1
context-7_24,NORP,0.0,0.0,-1,-1
context-7_25,ORG,0.0,0.0,-1,-1
context-7_26,PLACE,0.0,0.0,-1,-1
context-7_27,QUANT,0.0,0.0,-1,-1
context-7_28,NORP,2.205,2.426,54,63
context-7_28,QUANT,1.664,1.944,38,48
context-7_28,ORG,0.0,0.0,-1,-1
context-7_28,WHEN,0.0,0.0,-1,-1
context-7_29,LAW,0.0,0.0,-1,-1
context-7_30,LAW,0.0,0.0,-1,-1
context-7_31,PLACE,6.893,7.173,177,182
